,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
1379,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,22,1996,26.6,10,0.38,9,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
1380,Damien Le Tallec,fr FRA,"MF,DF",Montpellier,fr Ligue 1,29,1990,27.3,32,1.17,28,0,0,0,3,1,7,0.26,7,0,0,0,0,0,Matches
1381,James Lea Siliki,cm CMR,MF,Rennes,fr Ligue 1,23,1996,12.0,27,2.25,20,0,1,0,5,1,2,0.17,2,0,0,0,0,0,Matches
1382,Rafael Leão,pt POR,FW,Milan,it Serie A,20,1999,15.6,63,4.04,45,0,15,2,1,0,6,0.38,2,0,2,1,1,0,Matches
1383,Adrien Lebeau,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,20,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1384,Mathew Leckie,au AUS,"DF,FW",Hertha BSC,de Bundesliga,28,1991,2.2,2,0.93,1,0,0,0,1,0,1,0.46,1,0,0,0,0,0,Matches
1385,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28.0,3,0.11,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1386,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,26,1993,25.0,68,2.72,49,2,6,7,3,1,9,0.36,7,0,0,2,0,0,Matches
1387,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,7,0.75,4,0,3,0,0,0,2,0.21,1,0,1,0,0,0,Matches
1388,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,27,1991,19.1,27,1.41,15,0,4,6,2,0,1,0.05,0,0,0,1,0,0,Matches
1389,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,8,0.71,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1390,Moritz Leitner,de GER,MF,Norwich City,eng Premier League,26,1992,7.6,19,2.50,17,1,0,1,0,0,1,0.13,1,0,0,0,0,0,Matches
1391,Lucas Leiva,br BRA,MF,Lazio,it Serie A,32,1987,20.1,42,2.09,36,1,0,2,2,1,2,0.10,2,0,0,0,0,0,Matches
1392,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1393,Iñigo Lekue,es ESP,"FW,DF",Athletic Club,es La Liga,26,1993,6.9,13,1.88,8,2,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1394,Nicolas Lemaître,fr FRA,GK,Reims,fr Ligue 1,22,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1395,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,10.3,22,2.14,13,6,0,3,0,0,1,0.10,1,0,0,0,0,0,Matches
1396,Tim Lemperle,de GER,MF,Köln,de Bundesliga,17,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1397,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,14,0.52,14,0,0,0,0,0,3,0.11,3,0,0,0,0,0,Matches
1398,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,32,1987,5.5,7,1.27,6,0,0,0,1,0,1,0.18,1,0,0,0,0,0,Matches
1399,Bernd Leno,de GER,GK,Arsenal,eng Premier League,27,1992,29.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1400,Christopher Lenz,de GER,"DF,MF",Union Berlin,de Bundesliga,24,1994,25.2,60,2.38,43,9,4,2,2,0,5,0.20,5,0,0,0,0,0,Matches
1401,Donovan Léon,gf GUF,GK,Brest,fr Ligue 1,26,1992,1.4,1,0.73,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1402,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,32,1986,21.1,71,3.38,32,27,4,4,3,1,6,0.29,4,2,0,0,0,0,Matches
1403,Sergio León,es ESP,FW,Levante,es La Liga,30,1989,7.5,8,1.07,3,0,1,3,1,0,1,0.13,0,0,0,1,0,0,Matches
1404,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,26,1993,15.4,37,2.40,30,2,0,3,1,1,5,0.32,5,0,0,0,0,0,Matches
1405,Mehdi Léris,dz ALG,"MF,FW",Sampdoria,it Serie A,21,1998,5.7,20,3.54,12,2,2,1,1,2,2,0.35,1,0,0,0,0,1,Matches
1406,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,24,1994,30.0,46,1.53,36,0,2,2,5,1,3,0.10,3,0,0,0,0,0,Matches
1407,Karlo Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10.0,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1408,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,30.7,106,3.46,68,1,17,11,9,0,14,0.46,8,0,4,0,2,0,Matches
1409,Jamal Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,36,1.41,30,2,3,0,1,0,1,0.04,1,0,0,0,0,0,Matches
1410,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,21,1997,8.6,21,2.43,13,0,1,3,4,0,2,0.23,0,0,0,1,1,0,Matches
1411,Stephan Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,14.9,23,1.54,12,10,0,0,1,0,3,0.20,2,1,0,0,0,0,Matches
1412,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,31,1988,16.5,72,4.35,44,21,2,2,2,1,9,0.54,6,2,1,0,0,0,Matches
1413,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,20.2,8,0.40,5,0,0,1,2,0,2,0.10,2,0,0,0,0,0,Matches
1414,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,19,1999,27.2,14,0.51,12,0,0,1,1,0,2,0.07,1,0,0,0,1,0,Matches
1415,Isaac Lihadji,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.3,2,7.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1416,Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,2.2,2,0.92,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1417,Anderson Lima,br BRA,"MF,DF",Lazio,it Serie A,19,1999,0.7,5,7.26,2,1,1,1,0,0,1,1.45,1,0,0,0,0,0,Matches
1418,Lucas Lima,br BRA,"FW,DF",Nantes,fr Ligue 1,27,1991,3.0,12,4.00,6,5,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1419,Anthony Limbombe,be BEL,"FW,MF",Nantes,fr Ligue 1,25,1994,1.7,4,2.38,1,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1420,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,25,1994,34.4,18,0.52,17,0,0,1,0,0,2,0.06,2,0,0,0,0,0,Matches
1421,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,24,1995,22.4,75,3.34,63,4,2,4,2,0,9,0.40,7,0,1,1,0,0,Matches
1422,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,eng Premier League,26,1992,10.4,41,3.95,35,0,2,1,1,2,5,0.48,4,0,0,0,0,1,Matches
1423,Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,29.4,70,2.38,61,2,5,2,0,0,6,0.20,5,0,1,0,0,0,Matches
1424,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,25.9,17,0.66,16,0,0,0,1,0,3,0.12,2,0,0,0,1,0,Matches
1425,Fernando Llorente,es ESP,FW,Napoli,it Serie A,34,1985,5.6,20,3.59,12,0,0,7,1,0,2,0.36,1,0,0,1,0,0,Matches
1426,Marcos Llorente,es ESP,"MF,FW",Atlético Madrid,es La Liga,24,1995,15.2,31,2.04,24,0,5,0,2,0,9,0.59,4,0,3,0,2,0,Matches
1427,Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1428,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,20.1,2,0.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1429,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,23,1996,16.6,70,4.22,52,11,3,0,3,1,6,0.36,4,0,1,0,0,1,Matches
1430,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,24,1994,8.4,20,2.39,18,0,1,0,1,0,1,0.12,1,0,0,0,0,0,Matches
1431,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,24,1994,15.4,27,1.76,22,0,0,3,1,1,2,0.13,2,0,0,0,0,0,Matches
1432,Jürgen Locadia,nl NED,"FW,MF",Brighton,eng Premier League,25,1993,1.0,2,2.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1433,Jürgen Locadia,nl NED,FW,Hoffenheim,de Bundesliga,25,1993,5.9,14,2.38,6,0,2,4,1,1,2,0.34,0,0,1,1,0,0,Matches
1434,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,21,1998,28.7,102,3.55,83,9,1,3,3,3,9,0.31,9,0,0,0,0,0,Matches
1435,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,26.6,34,1.28,30,0,1,1,2,0,2,0.08,2,0,0,0,0,0,Matches
1436,Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,eng Premier League,23,1996,2.3,5,2.16,5,0,0,0,0,0,1,0.43,1,0,0,0,0,0,Matches
1437,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,18,2000,2.1,1,0.47,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1438,Kevin Long,ie IRL,DF,Burnley,eng Premier League,28,1990,6.3,1,0.16,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1439,Shane Long,ie IRL,FW,Southampton,eng Premier League,32,1987,15.5,35,2.26,26,0,1,4,4,0,3,0.19,1,0,0,2,0,0,Matches
1440,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,6.4,8,1.25,8,0,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
1441,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,15.3,36,2.35,21,9,1,2,2,1,3,0.20,1,0,0,1,0,1,Matches
1442,Ademola Lookman,ng NGA,"FW,MF",RB Leipzig,de Bundesliga,21,1997,3.4,14,4.09,9,1,1,3,0,0,0,0.00,0,0,0,0,0,0,Matches
1443,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26.0,3,0.12,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1444,Rony Lopes,pt POR,FW,Sevilla,es La Liga,23,1995,1.5,2,1.34,1,1,0,0,0,0,1,0.67,1,0,0,0,0,0,Matches
1445,Rony Lopes,pt POR,FW,Monaco,fr Ligue 1,23,1995,0.9,2,2.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1446,Adrián López,es ESP,FW,Osasuna,es La Liga,31,1988,16.0,52,3.24,47,0,4,1,0,0,6,0.37,5,0,0,1,0,0,Matches
1447,David López,es ESP,"DF,MF",Espanyol,es La Liga,29,1989,27.3,36,1.32,32,2,0,0,1,1,5,0.18,3,0,0,0,1,1,Matches
1448,Diego López,es ESP,GK,Espanyol,es La Liga,37,1981,35.9,6,0.17,3,3,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
1449,Javi López,es ESP,DF,Alavés,es La Liga,17,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1450,Javi López,es ESP,DF,Espanyol,es La Liga,33,1986,15.4,23,1.50,20,2,0,0,1,0,1,0.07,0,1,0,0,0,0,Matches
1451,Lluis López,es ESP,DF,Espanyol,es La Liga,22,1997,3.3,5,1.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1452,Maxime Lopez,fr FRA,"MF,FW",Marseille,fr Ligue 1,21,1997,12.3,44,3.57,36,4,2,0,1,1,5,0.41,5,0,0,0,0,0,Matches
1453,Pau López,es ESP,GK,Roma,it Serie A,24,1994,32.0,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1454,Roberto López,es ESP,"FW,MF",Real Sociedad,es La Liga,19,2000,0.6,3,5.19,3,0,0,0,0,0,2,3.46,2,0,0,0,0,0,Matches
1455,Unai López,es ESP,MF,Athletic Club,es La Liga,23,1995,19.9,59,2.97,32,23,1,2,0,1,5,0.25,3,2,0,0,0,0,Matches
1456,Losada,es ESP,"MF,FW",Celta Vigo,es La Liga,17,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1457,Albert Lottin,fr FRA,MF,Bordeaux,fr Ligue 1,17,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1458,Imran Louza,ma MAR,"MF,FW",Nantes,fr Ligue 1,20,1999,22.3,74,3.32,50,15,3,1,3,2,5,0.22,5,0,0,0,0,0,Matches
1459,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1460,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,30,1989,8.6,5,0.58,5,0,0,0,0,0,2,0.23,2,0,0,0,0,0,Matches
1461,Eduard Löwen,de GER,MF,Augsburg,de Bundesliga,22,1997,7.5,19,2.55,6,8,1,1,3,0,2,0.27,1,1,0,0,0,0,Matches
1462,Eduard Löwen,de GER,MF,Hertha BSC,de Bundesliga,22,1997,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1463,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,30,1989,17.0,28,1.65,21,2,1,1,2,1,1,0.06,1,0,0,0,0,0,Matches
1464,Hirving Lozano,mx MEX,"FW,MF",Napoli,it Serie A,24,1995,11.4,46,4.04,32,0,7,3,4,0,2,0.18,1,0,0,0,1,0,Matches
1465,Pol Lozano,es ESP,MF,Espanyol,es La Liga,19,1999,1.9,2,1.04,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1466,Jan Luca Rumpf,de GER,DF,Paderborn 07,de Bundesliga,20,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1467,Jean Lucas,br BRA,MF,Lyon,fr Ligue 1,21,1998,2.2,7,3.15,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1468,Fabio Lucioni,it ITA,DF,Lecce,it Serie A,31,1987,34.8,14,0.40,11,1,0,2,0,0,1,0.03,0,0,0,1,0,0,Matches
1469,José Luis Gayà,es ESP,DF,Valencia,es La Liga,24,1995,22.1,22,1.00,19,0,1,1,1,0,2,0.09,2,0,0,0,0,0,Matches
1470,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,32,1987,28.0,75,2.68,59,2,8,4,2,0,5,0.18,3,0,1,1,0,0,Matches
1471,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,29,1990,27.6,22,0.80,19,1,1,1,0,0,3,0.11,2,0,1,0,0,0,Matches
1472,José Luis Rodríguez,pa PAN,FW,Alavés,es La Liga,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1473,David Luiz,br BRA,DF,Arsenal,eng Premier League,32,1987,31.2,12,0.38,8,0,1,1,0,2,3,0.10,3,0,0,0,0,0,Matches
1474,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,21,1998,29.0,54,1.86,44,1,3,2,3,1,3,0.10,3,0,0,0,0,0,Matches
1475,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,25,1994,4.4,17,3.86,13,2,1,0,0,1,2,0.45,2,0,0,0,0,0,Matches
1476,Romelu Lukaku,be BEL,FW,Inter,it Serie A,26,1993,33.1,115,3.47,94,0,11,9,1,0,13,0.39,10,0,1,2,0,0,Matches
1477,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,21,1997,22.6,68,3.01,44,7,10,4,3,0,12,0.53,3,2,4,3,0,0,Matches
1478,Saša Lukić,rs SRB,MF,Torino,it Serie A,22,1996,20.7,39,1.89,32,0,3,0,2,2,1,0.05,1,0,0,0,0,0,Matches
1479,Senad Lulić,ba BIH,DF,Lazio,it Serie A,33,1986,17.5,50,2.86,37,3,2,6,0,2,5,0.29,4,0,0,1,0,0,Matches
1480,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,27.3,58,2.12,48,1,0,5,2,2,7,0.26,6,0,0,1,0,0,Matches
1481,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,1996,5.9,8,1.36,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1482,Arnaud Lusamba,cd COD,"MF,FW",Nice,fr Ligue 1,22,1997,10.9,28,2.57,20,5,0,0,3,0,4,0.37,4,0,0,0,0,0,Matches
1483,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1484,Lyanco,br BRA,DF,Torino,it Serie A,22,1997,13.1,8,0.61,6,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1485,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,14.9,16,1.08,10,5,1,0,0,0,3,0.20,1,2,0,0,0,0,Matches
1486,Yann M'Vila,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29,1990,21.6,25,1.16,25,0,0,0,0,0,2,0.09,2,0,0,0,0,0,Matches
1487,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,20,1998,3.9,11,2.81,6,2,1,2,0,0,1,0.26,1,0,0,0,0,0,Matches
1488,Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,26,1993,23.7,92,3.89,50,18,10,5,7,2,10,0.42,7,0,0,3,0,0,Matches
1489,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1490,James Maddison,eng ENG,MF,Leicester City,eng Premier League,22,1996,29.2,170,5.83,84,46,14,8,18,0,10,0.34,7,2,1,0,0,0,Matches
1491,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,5,0.38,4,1,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
1492,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,15.5,25,1.61,23,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1493,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,1995,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1494,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,2,1.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1495,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,2.6,12,4.58,9,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
1496,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38.0,39,1.03,35,1,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
1497,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,1.7,1,0.59,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1498,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,28,1991,21.6,148,6.86,92,16,24,4,10,2,30,1.39,15,2,6,1,5,1,Matches
1499,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1500,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,1999,5.9,19,3.20,13,4,1,1,0,0,1,0.17,1,0,0,0,0,0,Matches
1501,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,1996,25.2,47,1.87,41,0,1,3,0,2,10,0.40,8,0,0,1,0,1,Matches
1502,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,1995,28.0,5,0.18,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1503,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,15.4,21,1.36,17,1,1,0,0,2,3,0.19,2,0,0,0,0,1,Matches
1504,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,8.2,25,3.06,16,0,3,1,3,2,4,0.49,2,0,1,1,0,0,Matches
1505,Abdul Majeed Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,1991,4.1,8,1.94,7,0,1,0,0,0,2,0.49,2,0,0,0,0,0,Matches
1506,Žan Majer,si SVN,MF,Lecce,it Serie A,27,1992,18.5,51,2.76,44,1,2,1,2,1,5,0.27,3,0,0,0,1,1,Matches
1507,Jean-Victor Makengo,fr FRA,MF,Toulouse,fr Ligue 1,21,1998,11.0,21,1.91,19,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1508,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,1995,32.2,39,1.21,31,2,0,3,3,0,3,0.09,3,0,0,0,0,0,Matches
1509,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,1991,20.0,17,0.85,15,0,0,0,0,2,1,0.05,1,0,0,0,0,0,Matches
1510,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,1991,2.8,3,1.05,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1511,Daniel Maldini,it ITA,"FW,MF",Milan,it Serie A,17,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1512,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,26,1993,17.1,126,7.39,77,13,16,9,10,1,10,0.59,8,1,0,0,1,0,Matches
1513,Yunus Mallı,tr TUR,"MF,FW",Union Berlin,de Bundesliga,27,1992,7.5,14,1.87,8,0,0,1,5,0,2,0.27,2,0,0,0,0,0,Matches
1514,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,28,1991,21.8,28,1.28,23,1,2,0,2,0,2,0.09,1,0,1,0,0,0,Matches
1515,Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,1994,16.9,27,1.60,17,1,3,1,4,1,3,0.18,1,0,1,1,0,0,Matches
1516,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,1.6,3,1.91,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1517,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22.0,33,1.50,28,4,1,0,0,0,2,0.09,2,0,0,0,0,0,Matches
1518,Gianluca Mancini,it ITA,"DF,MF",Roma,it Serie A,23,1996,30.4,29,0.95,23,0,0,4,1,1,5,0.16,4,0,0,1,0,0,Matches
1519,Marco Mancosu,it ITA,"MF,FW",Lecce,it Serie A,30,1988,27.1,73,2.69,61,0,4,4,4,0,5,0.18,3,0,1,0,1,0,Matches
1520,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,26.3,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1521,Reinildo Mandava,mz MOZ,"DF,MF",Lille,fr Ligue 1,25,1994,12.3,17,1.38,13,0,0,0,3,1,0,0.00,0,0,0,0,0,0,Matches
1522,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,1991,28.6,17,0.59,16,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1523,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,22.8,68,2.99,50,13,1,2,2,0,4,0.18,4,0,0,0,0,0,Matches
1524,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,114,3.73,91,0,6,3,12,2,16,0.52,9,0,1,1,4,1,Matches
1525,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1526,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,84,4.04,53,26,2,3,0,0,3,0.14,2,1,0,0,0,0,Matches
1527,Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,10.8,7,0.65,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1528,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,6,0.25,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1529,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,17.8,21,1.18,17,2,1,0,1,0,4,0.23,2,1,0,0,1,0,Matches
1530,Giacomo Manzari,it ITA,"FW,MF",Sassuolo,it Serie A,18,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1531,Myziane Maolida,km COM,"FW,MF",Nice,fr Ligue 1,20,1999,7.5,33,4.40,25,0,3,2,3,0,2,0.27,2,0,0,0,0,0,Matches
1532,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20.0,35,1.75,25,0,6,0,4,0,3,0.15,2,0,1,0,0,0,Matches
1533,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,20,2.17,17,1,0,2,0,0,2,0.22,1,0,0,1,0,0,Matches
1534,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,59,4.10,51,0,5,1,2,0,7,0.49,5,0,0,0,2,0,Matches
1535,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,12,0.72,11,1,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
1536,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,25,1994,12.7,39,3.07,28,3,4,2,2,0,4,0.31,3,1,0,0,0,0,Matches
1537,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,24,1.14,21,0,0,2,1,0,2,0.09,1,0,0,0,1,0,Matches
1538,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,30,1989,6.0,10,1.66,7,3,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
1539,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1540,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1541,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1542,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,11,0.56,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1543,Mariano,do DOM,"FW,MF",Real Madrid,es La Liga,25,1993,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
