,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
69,69.0,69.0,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,32.0,1987.0,34.0,34.0,3060.0,34.0,54.0,1.59,178.0,126.0,73.0,10.0,6.0,18.0,7.0,20.6,9.0,6.0,1.0,2.0,14.3,0.0,2.0,3.0,53.2,0.26,2.2,0.07,193.0,565.0,34.2,1087.0,214.0,36.6,34.1,297.0,56.2,44.7,619.0,33.0,5.3,36.0,1.06,16.0,166.0,397.0,964.0,1389.0,69.4,27513.0,18804.0,166.0,169.0,98.2,452.0,462.0,97.8,343.0,750.0,45.7,,0.0,0.1,0.0,0.0,17.0,1.0,0.0,1.0,1.0,9.0,0.26,0.03,1209.0,1478.0,12.0,1490.0,853.0,634.0,35.56,43.47,0.35,43.82,25.09,18.65
71,71.0,71.0,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,25.0,1995.0,25.0,25.0,2156.0,24.0,26.0,1.09,65.0,38.0,66.2,14.0,8.0,3.0,9.0,36.0,6.0,4.0,2.0,0.0,33.3,0.0,3.0,1.0,24.9,0.29,-0.1,0.0,92.0,232.0,39.7,550.0,87.0,28.7,32.6,116.0,63.8,49.7,234.0,6.0,2.6,39.0,1.63,17.4,74.0,157.0,511.0,669.0,76.4,15171.0,10270.0,57.0,58.0,98.3,249.0,253.0,98.4,203.0,352.0,57.7,,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,712.0,5.0,717.0,434.0,367.0,23.96,29.67,0.21,29.88,18.08,15.29
74,74.0,76.0,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,33.0,1987.0,37.0,37.0,3330.0,37.0,64.0,1.73,169.0,104.0,63.9,11.0,8.0,18.0,8.0,21.6,4.0,3.0,1.0,0.0,25.0,1.0,9.0,0.0,50.2,0.28,-13.8,-0.37,223.0,651.0,34.3,762.0,156.0,50.5,38.5,315.0,84.4,56.0,604.0,19.0,3.1,24.0,0.65,13.3,265.0,384.0,610.0,1081.0,56.4,20832.0,16995.0,97.0,98.0,99.0,208.0,215.0,96.7,300.0,759.0,39.5,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,1150.0,2.0,1152.0,548.0,388.0,26.65,31.08,0.05,31.14,14.81,10.49
75,75.0,77.0,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,30.0,1990.0,33.0,33.0,2970.0,33.0,30.0,0.91,80.0,50.0,66.3,19.0,8.0,6.0,15.0,45.5,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,26.8,0.3,-3.2,-0.1,96.0,222.0,43.2,1003.0,172.0,19.1,27.7,168.0,17.9,25.7,315.0,15.0,4.8,65.0,1.97,19.7,30.0,191.0,1023.0,1172.0,87.3,24225.0,15489.0,234.0,235.0,99.6,542.0,546.0,99.3,242.0,385.0,62.9,,0.0,0.1,0.0,0.0,17.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,909.0,1193.0,22.0,1215.0,742.0,678.0,27.55,36.15,0.67,36.82,22.48,20.55
76,76.0,78.0,Samir Handanović,si SVN,GK,Inter,it Serie A,36.0,1984.0,37.0,37.0,3240.0,36.0,33.0,0.92,110.0,76.0,73.6,27.0,7.0,3.0,14.0,37.8,6.0,4.0,2.0,0.0,33.3,1.0,3.0,1.0,31.6,0.24,-0.4,-0.01,91.0,200.0,45.5,911.0,159.0,17.0,26.7,167.0,26.9,30.8,441.0,13.0,2.9,22.0,0.61,14.9,44.0,154.0,934.0,1080.0,86.5,22303.0,14189.0,210.0,210.0,100.0,508.0,515.0,98.6,215.0,349.0,61.6,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.03,0.0,1024.0,1130.0,2.0,1131.0,653.0,620.0,28.44,31.39,0.06,31.42,18.14,17.22
77,77.0,79.0,Dean Henderson,eng ENG,GK,Manchester Utd,eng Premier League,23.0,1997.0,13.0,12.0,1125.0,12.5,12.0,0.96,51.0,39.0,76.5,9.0,2.0,1.0,4.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.2,0.23,-0.8,-0.06,19.0,92.0,20.7,230.0,66.0,28.3,30.9,94.0,28.7,30.0,169.0,9.0,5.3,19.0,1.52,17.4,26.0,65.0,240.0,324.0,74.1,5189.0,3411.0,75.0,76.0,98.7,121.0,125.0,96.8,40.0,118.0,33.9,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.12,0.0,301.0,347.0,1.0,348.0,185.0,122.0,24.08,27.76,0.08,27.84,14.8,9.76
78,78.0,80.0,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,27.0,1993.0,33.0,32.0,2958.0,32.9,40.0,1.22,126.0,86.0,71.4,10.0,8.0,14.0,10.0,31.3,7.0,4.0,2.0,1.0,33.3,0.0,5.0,2.0,39.5,0.28,1.5,0.05,389.0,891.0,43.7,892.0,82.0,72.5,48.0,259.0,94.2,61.1,533.0,29.0,5.4,69.0,2.1,17.5,243.0,646.0,613.0,1156.0,53.0,27751.0,24684.0,38.0,38.0,100.0,122.0,131.0,93.1,453.0,981.0,46.2,,0.2,0.2,-0.2,1.0,66.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,963.0,1244.0,13.0,1257.0,587.0,383.0,29.27,37.81,0.4,38.21,17.84,11.64
79,79.0,81.0,Marwin Hitz,ch SUI,GK,Dortmund,de Bundesliga,32.0,1987.0,16.0,16.0,1395.0,15.5,16.0,1.03,44.0,29.0,68.2,11.0,2.0,3.0,7.0,43.8,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,15.1,0.3,0.1,0.0,75.0,155.0,48.4,426.0,71.0,23.9,29.1,123.0,43.1,39.5,176.0,8.0,4.5,8.0,0.52,12.1,53.0,101.0,458.0,551.0,83.1,12366.0,8229.0,81.0,82.0,98.8,232.0,233.0,99.6,141.0,230.0,61.3,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.14,0.0,498.0,576.0,0.0,576.0,304.0,305.0,32.13,37.16,0.0,37.16,19.61,19.68
80,80.0,82.0,Timo Horn,de GER,GK,Köln,de Bundesliga,27.0,1993.0,34.0,34.0,3009.0,33.4,59.0,1.76,155.0,95.0,66.5,8.0,9.0,17.0,5.0,14.7,8.0,7.0,1.0,0.0,12.5,1.0,5.0,0.0,53.7,0.3,-5.3,-0.16,234.0,530.0,44.2,1110.0,120.0,39.4,35.5,221.0,42.1,37.1,469.0,14.0,3.0,30.0,0.9,15.2,93.0,437.0,997.0,1337.0,74.6,29370.0,21737.0,156.0,157.0,99.4,445.0,451.0,98.7,395.0,721.0,54.8,,0.1,0.1,-0.1,1.0,25.0,1.0,0.0,2.0,0.0,3.0,1.5,0.0,1221.0,1416.0,8.0,1423.0,783.0,738.0,36.56,42.4,0.24,42.6,23.44,22.1
81,81.0,83.0,Lukáš Hrádecký,fi FIN,GK,Leverkusen,de Bundesliga,30.0,1989.0,29.0,29.0,2565.0,28.5,29.0,1.02,83.0,55.0,66.3,13.0,9.0,7.0,8.0,27.6,2.0,1.0,1.0,0.0,50.0,1.0,0.0,2.0,26.6,0.31,-0.4,-0.01,149.0,419.0,35.6,1208.0,179.0,29.7,31.5,180.0,33.3,32.8,322.0,20.0,6.2,58.0,2.04,18.2,59.0,358.0,1078.0,1397.0,77.2,27862.0,20476.0,209.0,209.0,100.0,530.0,541.0,98.0,337.0,634.0,53.2,,0.0,0.1,0.0,1.0,11.0,0.0,0.0,1.0,0.0,3.0,0.08,0.0,1114.0,1433.0,16.0,1449.0,859.0,896.0,39.09,50.28,0.56,50.84,30.14,31.44
83,83.0,85.0,Sam Johnstone,eng ENG,GK,West Brom,eng Premier League,27.0,1993.0,37.0,37.0,3330.0,37.0,74.0,2.0,234.0,162.0,71.4,4.0,11.0,22.0,6.0,16.2,11.0,7.0,1.0,3.0,12.5,2.0,7.0,3.0,67.2,0.26,-3.8,-0.1,293.0,889.0,33.0,994.0,182.0,63.8,45.0,296.0,86.1,56.8,645.0,20.0,3.1,38.0,1.03,14.0,254.0,634.0,655.0,1297.0,50.5,24681.0,19644.0,52.0,53.0,98.1,217.0,225.0,96.4,386.0,1011.0,38.2,,0.2,0.1,0.8,1.0,22.0,0.0,0.0,0.0,0.0,2.0,0.15,0.0,1106.0,1388.0,29.0,1416.0,659.0,465.0,29.89,37.51,0.78,38.27,17.81,12.57
86,86.0,88.0,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,37.0,1983.0,24.0,24.0,2160.0,24.0,31.0,1.29,91.0,59.0,69.2,8.0,7.0,9.0,8.0,33.3,5.0,3.0,1.0,1.0,25.0,1.0,3.0,0.0,31.0,0.31,0.0,0.0,195.0,404.0,48.3,520.0,81.0,50.2,38.9,192.0,74.5,53.5,349.0,11.0,3.2,11.0,0.46,11.9,143.0,261.0,487.0,712.0,68.4,17583.0,14857.0,48.0,48.0,100.0,187.0,188.0,99.5,249.0,471.0,52.9,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,755.0,4.0,759.0,382.0,287.0,27.58,31.46,0.17,31.62,15.92,11.96
88,88.0,90.0,Gregor Kobel,ch SUI,GK,Stuttgart,de Bundesliga,22.0,1997.0,33.0,33.0,2970.0,33.0,54.0,1.64,157.0,102.0,68.8,11.0,9.0,13.0,5.0,15.2,7.0,5.0,2.0,0.0,28.6,1.0,3.0,1.0,52.5,0.29,-0.5,-0.02,126.0,315.0,40.0,940.0,207.0,27.6,28.2,280.0,20.0,25.2,459.0,17.0,3.7,42.0,1.27,15.9,56.0,259.0,1009.0,1222.0,82.6,22272.0,16279.0,364.0,364.0,100.0,419.0,425.0,98.6,198.0,401.0,49.4,,0.1,0.1,-0.1,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,1298.0,3.0,1301.0,710.0,600.0,33.64,39.33,0.09,39.42,21.52,18.18
89,89.0,91.0,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,21.0,1999.0,38.0,38.0,3420.0,38.0,55.0,1.45,168.0,113.0,73.2,9.0,13.0,16.0,5.0,13.2,12.0,10.0,1.0,1.0,9.1,2.0,7.0,1.0,51.2,0.24,-2.8,-0.07,199.0,641.0,31.0,864.0,131.0,50.2,39.9,257.0,80.5,54.8,507.0,23.0,4.5,36.0,0.95,14.9,206.0,433.0,653.0,1124.0,58.1,21091.0,17506.0,94.0,95.0,98.9,287.0,293.0,98.0,271.0,731.0,37.1,,0.0,0.1,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1232.0,11.0,1243.0,614.0,465.0,26.55,32.42,0.29,32.71,16.16,12.24
91,91.0,93.0,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,23.0,1997.0,35.0,35.0,3150.0,35.0,62.0,1.77,169.0,108.0,68.0,10.0,7.0,18.0,6.0,17.1,10.0,8.0,1.0,1.0,11.1,1.0,5.0,2.0,53.6,0.27,-6.4,-0.18,181.0,398.0,45.5,967.0,173.0,31.7,33.7,282.0,32.3,34.4,548.0,26.0,4.7,24.0,0.69,12.9,91.0,306.0,998.0,1253.0,79.6,28260.0,19669.0,154.0,156.0,98.7,499.0,503.0,99.2,343.0,588.0,58.3,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.21,0.0,1160.0,1347.0,3.0,1350.0,759.0,598.0,33.14,38.49,0.09,38.57,21.69,17.09
92,92.0,94.0,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,34.0,1985.0,37.0,37.0,3313.0,36.8,51.0,1.39,136.0,88.0,69.9,15.0,12.0,10.0,8.0,21.6,10.0,10.0,0.0,0.0,0.0,0.0,5.0,3.0,42.6,0.25,-5.4,-0.15,186.0,494.0,37.7,764.0,141.0,48.7,37.5,257.0,47.5,39.0,480.0,17.0,3.5,29.0,0.79,14.3,122.0,372.0,694.0,1024.0,67.8,19644.0,16190.0,182.0,183.0,99.5,246.0,249.0,98.8,236.0,558.0,42.3,,0.1,0.1,-0.1,1.0,20.0,0.0,0.0,0.0,1.0,4.0,0.11,0.03,977.0,1105.0,1.0,1106.0,554.0,431.0,26.55,30.03,0.03,30.05,15.05,11.71
93,93.0,95.0,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,29.0,1991.0,28.0,28.0,2520.0,28.0,27.0,0.96,68.0,42.0,64.7,18.0,5.0,5.0,13.0,46.4,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,21.7,0.28,-4.3,-0.15,109.0,322.0,33.9,837.0,110.0,29.9,32.1,169.0,42.6,38.4,312.0,9.0,2.9,62.0,2.21,18.7,71.0,250.0,759.0,1006.0,75.4,19620.0,14136.0,166.0,168.0,98.8,349.0,352.0,99.1,237.0,479.0,49.5,,0.0,0.1,0.0,0.0,13.0,1.0,0.0,3.0,1.0,1.0,0.04,0.04,816.0,1035.0,23.0,1057.0,578.0,562.0,29.14,36.96,0.82,37.75,20.64,20.07
94,94.0,96.0,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,27.0,1993.0,32.0,32.0,2880.0,32.0,45.0,1.41,127.0,82.0,70.9,10.0,10.0,12.0,9.0,28.1,9.0,8.0,1.0,0.0,11.1,2.0,3.0,1.0,44.7,0.29,0.7,0.02,342.0,834.0,41.0,708.0,60.0,78.1,50.4,297.0,94.6,65.1,512.0,31.0,6.1,21.0,0.66,11.5,280.0,552.0,480.0,1007.0,47.7,23277.0,21612.0,34.0,35.0,97.1,69.0,80.0,86.3,374.0,884.0,42.3,,0.0,0.1,0.0,0.0,53.0,0.0,0.0,1.0,1.0,9.0,0.24,0.03,883.0,1100.0,8.0,1108.0,468.0,271.0,27.59,34.38,0.25,34.62,14.62,8.47
95,95.0,97.0,Bernd Leno,de GER,GK,Arsenal,eng Premier League,28.0,1992.0,35.0,35.0,3131.0,34.8,37.0,1.06,117.0,83.0,69.2,17.0,6.0,12.0,11.0,31.4,2.0,1.0,1.0,0.0,50.0,0.0,3.0,4.0,32.3,0.26,-0.7,-0.02,78.0,293.0,26.6,953.0,183.0,17.2,25.4,227.0,56.8,43.0,487.0,18.0,3.7,33.0,0.95,16.1,128.0,163.0,948.0,1182.0,80.2,20559.0,12493.0,290.0,290.0,100.0,509.0,515.0,98.8,145.0,370.0,39.2,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1019.0,1219.0,19.0,1239.0,711.0,635.0,29.28,35.03,0.55,35.6,20.43,18.25
97,97.0,99.0,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,33.0,1986.0,38.0,38.0,3420.0,38.0,45.0,1.18,155.0,113.0,77.4,18.0,8.0,12.0,12.0,31.6,10.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,45.6,0.24,3.6,0.1,159.0,408.0,39.0,814.0,180.0,38.6,32.4,264.0,35.6,28.1,590.0,23.0,3.9,24.0,0.63,13.1,93.0,314.0,801.0,1079.0,74.2,19746.0,14204.0,262.0,265.0,98.9,300.0,305.0,98.4,229.0,498.0,46.0,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.18,0.0,1026.0,1137.0,2.0,1139.0,551.0,419.0,27.0,29.92,0.05,29.97,14.5,11.03
99,99.0,101.0,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,29.0,1990.0,38.0,38.0,3420.0,38.0,43.0,1.13,134.0,92.0,71.6,22.0,10.0,6.0,11.0,28.9,7.0,5.0,1.0,1.0,16.7,2.0,4.0,2.0,36.3,0.23,-4.7,-0.12,150.0,338.0,44.4,934.0,186.0,25.9,30.3,249.0,38.6,35.6,499.0,10.0,2.0,60.0,1.58,18.3,96.0,241.0,977.0,1183.0,82.6,25945.0,17606.0,176.0,177.0,99.4,499.0,501.0,99.6,300.0,501.0,59.9,,0.0,0.1,0.0,0.0,11.0,1.0,0.0,9.0,3.0,6.0,0.16,0.08,1023.0,1238.0,26.0,1264.0,659.0,570.0,26.92,32.58,0.68,33.26,17.34,15.0
100,100.0,102.0,Pau López,es ESP,GK,Roma,it Serie A,25.0,1994.0,21.0,20.0,1817.0,20.2,29.0,1.44,85.0,59.0,69.4,10.0,4.0,6.0,4.0,20.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,3.0,25.4,0.27,-0.6,-0.03,59.0,166.0,35.5,562.0,107.0,22.6,29.2,101.0,38.6,35.6,174.0,7.0,4.0,30.0,1.49,19.2,38.0,127.0,533.0,663.0,80.4,13288.0,9020.0,108.0,108.0,100.0,285.0,288.0,99.0,140.0,267.0,52.4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.12,0.0,627.0,710.0,5.0,715.0,385.0,378.0,31.04,35.15,0.25,35.4,19.06,18.71
101,101.0,103.0,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,33.0,1987.0,31.0,31.0,2768.0,30.8,42.0,1.37,132.0,89.0,71.2,11.0,12.0,8.0,5.0,16.1,5.0,4.0,1.0,0.0,20.0,0.0,5.0,1.0,39.8,0.27,-1.2,-0.04,180.0,475.0,37.9,927.0,108.0,37.1,34.2,215.0,60.9,42.8,376.0,18.0,4.8,20.0,0.65,13.1,130.0,343.0,811.0,1143.0,71.0,22829.0,16779.0,167.0,167.0,100.0,373.0,386.0,96.6,268.0,585.0,45.8,,0.0,0.1,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,994.0,1215.0,3.0,1217.0,652.0,600.0,32.27,39.45,0.1,39.51,21.17,19.48
102,102.0,104.0,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,25.0,1995.0,38.0,38.0,3420.0,38.0,23.0,0.61,107.0,85.0,79.4,24.0,11.0,3.0,21.0,55.3,2.0,1.0,1.0,0.0,50.0,0.0,7.0,2.0,28.8,0.25,7.8,0.21,123.0,393.0,31.3,826.0,194.0,30.3,31.6,240.0,59.6,48.7,490.0,27.0,5.5,44.0,1.16,17.2,143.0,250.0,779.0,1071.0,72.7,20474.0,15076.0,167.0,168.0,99.4,376.0,378.0,99.5,225.0,507.0,44.4,,0.1,0.1,-0.1,1.0,10.0,3.0,0.0,4.0,1.0,6.0,0.21,0.03,964.0,1108.0,23.0,1131.0,613.0,462.0,25.37,29.16,0.61,29.76,16.13,12.16
104,104.0,106.0,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,35.0,1985.0,37.0,37.0,3330.0,37.0,45.0,1.22,127.0,83.0,66.9,16.0,12.0,9.0,8.0,21.6,3.0,3.0,0.0,0.0,0.0,1.0,7.0,1.0,39.0,0.29,-5.0,-0.14,143.0,491.0,29.1,1029.0,198.0,32.3,31.9,291.0,54.6,42.7,564.0,22.0,3.9,35.0,0.95,15.2,158.0,332.0,934.0,1324.0,70.5,23761.0,17961.0,217.0,218.0,99.5,473.0,484.0,97.7,241.0,614.0,39.3,,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,1194.0,1384.0,8.0,1392.0,780.0,616.0,32.27,37.41,0.22,37.62,21.08,16.65
108,108.0,110.0,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27.0,1992.0,38.0,38.0,3420.0,38.0,46.0,1.21,186.0,133.0,78.0,16.0,7.0,15.0,15.0,39.5,6.0,5.0,1.0,0.0,16.7,2.0,4.0,1.0,49.2,0.24,4.2,0.11,247.0,639.0,38.7,1058.0,177.0,45.1,37.1,253.0,64.0,47.0,613.0,42.0,6.9,34.0,0.89,14.2,161.0,477.0,880.0,1319.0,66.7,26950.0,20290.0,131.0,133.0,98.5,424.0,431.0,98.4,324.0,745.0,43.5,,0.1,0.0,-0.1,2.0,26.0,1.0,0.0,0.0,1.0,1.0,0.06,0.06,1172.0,1389.0,15.0,1404.0,779.0,593.0,30.84,36.55,0.39,36.95,20.5,15.61
110,110.0,112.0,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31.0,1989.0,25.0,25.0,2250.0,25.0,40.0,1.6,115.0,75.0,68.7,4.0,9.0,12.0,2.0,8.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,38.4,0.3,-1.6,-0.06,165.0,522.0,31.6,579.0,94.0,59.4,43.2,217.0,82.0,58.0,377.0,6.0,1.6,18.0,0.72,14.9,177.0,343.0,422.0,802.0,52.6,15312.0,12956.0,42.0,42.0,100.0,174.0,177.0,98.3,206.0,577.0,35.7,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,750.0,845.0,6.0,850.0,404.0,306.0,30.0,33.8,0.24,34.0,16.16,12.24
111,111.0,113.0,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30.0,1989.0,30.0,30.0,2700.0,30.0,57.0,1.9,147.0,91.0,65.3,8.0,7.0,15.0,7.0,23.3,6.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,46.5,0.28,-9.5,-0.32,109.0,435.0,25.1,900.0,131.0,37.1,32.0,171.0,59.1,41.1,365.0,23.0,6.3,31.0,1.03,15.6,101.0,333.0,700.0,1080.0,64.8,16451.0,11553.0,216.0,220.0,98.2,290.0,296.0,98.0,179.0,538.0,33.3,,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,0.33,0.0,855.0,1138.0,7.0,1145.0,631.0,583.0,28.5,37.93,0.23,38.17,21.03,19.43
112,112.0,116.0,Alex Meret,it ITA,GK,Napoli,it Serie A,23.0,1997.0,22.0,22.0,1980.0,22.0,29.0,1.32,81.0,53.0,66.7,13.0,5.0,4.0,6.0,27.3,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,26.2,0.31,-1.8,-0.08,35.0,77.0,45.5,510.0,96.0,12.2,24.9,93.0,16.1,23.3,241.0,8.0,3.3,13.0,0.59,13.1,14.0,62.0,541.0,605.0,89.4,12081.0,7214.0,163.0,164.0,99.4,249.0,254.0,98.0,126.0,181.0,69.6,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,639.0,1.0,640.0,393.0,346.0,26.18,29.05,0.05,29.09,17.86,15.73
113,113.0,117.0,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20.0,2000.0,35.0,35.0,3150.0,35.0,52.0,1.49,188.0,137.0,76.6,16.0,5.0,14.0,11.0,31.4,9.0,8.0,1.0,0.0,11.1,1.0,11.0,2.0,46.6,0.21,-3.4,-0.1,100.0,305.0,32.8,1099.0,286.0,19.7,27.4,267.0,33.3,29.4,447.0,24.0,5.4,19.0,0.54,11.9,88.0,216.0,1109.0,1369.0,81.0,25470.0,14384.0,262.0,266.0,98.5,579.0,590.0,98.1,264.0,506.0,52.2,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,1465.0,0.0,1465.0,898.0,728.0,36.83,41.86,0.0,41.86,25.66,20.8
115,115.0,119.0,Antonio Mirante,it ITA,GK,Roma,it Serie A,37.0,1983.0,13.0,13.0,1153.0,12.8,19.0,1.48,56.0,36.0,69.6,6.0,3.0,4.0,5.0,38.5,3.0,2.0,1.0,0.0,33.3,1.0,0.0,0.0,15.8,0.24,-3.2,-0.27,46.0,106.0,43.4,309.0,63.0,26.9,30.9,83.0,27.7,28.6,162.0,1.0,0.6,23.0,1.95,18.3,22.0,83.0,311.0,392.0,79.3,8090.0,5814.0,55.0,55.0,100.0,160.0,162.0,98.8,95.0,173.0,54.9,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,420.0,4.0,424.0,205.0,179.0,29.45,32.81,0.31,33.12,16.02,13.98
116,116.0,120.0,Lorenzo Montipò,it ITA,GK,Benevento,it Serie A,24.0,1996.0,37.0,37.0,3330.0,37.0,74.0,2.0,172.0,103.0,59.3,7.0,11.0,19.0,7.0,18.9,5.0,4.0,1.0,0.0,20.0,0.0,8.0,6.0,62.3,0.34,-5.7,-0.15,204.0,578.0,35.3,966.0,178.0,43.5,36.8,271.0,58.3,43.4,620.0,19.0,3.1,21.0,0.57,11.6,157.0,420.0,803.0,1242.0,64.7,24351.0,17210.0,141.0,142.0,99.3,294.0,307.0,95.8,362.0,780.0,46.4,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,5.0,0.14,0.03,1090.0,1334.0,4.0,1338.0,607.0,523.0,29.46,36.05,0.11,36.16,16.41,14.14
117,117.0,121.0,Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,34.0,1986.0,29.0,29.0,2610.0,29.0,42.0,1.45,100.0,60.0,62.0,8.0,9.0,12.0,9.0,31.0,4.0,4.0,0.0,0.0,0.0,3.0,6.0,2.0,30.0,0.26,-10.0,-0.34,99.0,308.0,32.1,676.0,146.0,28.7,33.4,200.0,57.0,46.2,377.0,16.0,4.2,13.0,0.45,13.1,114.0,194.0,632.0,879.0,71.9,17957.0,12833.0,76.0,76.0,100.0,336.0,346.0,97.1,217.0,450.0,48.2,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.12,0.0,837.0,928.0,3.0,931.0,495.0,359.0,28.86,32.0,0.1,32.1,17.07,12.38
